index,qrCode,location,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,block,row,range,plotNumber,genotype,plantingDate,totalStandCount,daysToAnthesis,GDDToAnthesis,yieldPerAcre
3313,SCOTTSBLUFF$HYBRID-HIPS - HIGH NITROGEN$REP1$PLOT1350$ROW7$RANGE12$B37 X OH43,Scottsbluff,16.9,Low,75,n75,22.5,1,7,12,1160,SYNGENTA NK0760-3111,2022-05-19,NA,83,1596.86,187.61
3314,SCOTTSBLUFF$HYBRID-HIPS - HIGH NITROGEN$REP1$PLOT1351$ROW7$RANGE13$2369 X PHP02,Scottsbluff,16.9,Low,75,n75,22.5,1,7,13,1161,SYNGENTA NK0760-3111,2022-05-19,NA,83,1596.86,151.39
3315,SCOTTSBLUFF$HYBRID-HIPS - HIGH NITROGEN$REP1$PLOT1352$ROW7$RANGE14$B73 X MO17,Scottsbluff,16.9,Low,75,n75,22.5,1,7,14,1162,SYNGENTA NK0760-3111,2022-05-19,NA,84,1622.26,140.55
3400,SCOTTSBLUFF$HYBRID-HIPS - HIGH NITROGEN$REP2$PLOT1360$ROW7$RANGE22$PHK56 X LH198,Scottsbluff,16.9,Low,75,n75,22.5,2,7,22,1170,SYNGENTA NK0760-3111,2022-05-19,NA,83,1596.86,160.21
3242,SCOTTSBLUFF$HYBRID-HIPS - HIGH NITROGEN$REP1$PLOT1501$ROW1$RANGE13$SYNGENTA NK0760-3111,Scottsbluff,16.9,Low,75,n75,22.5,1,1,13,1011,WF9 X H95,2022-05-19,NA,81,1552.11,97.94
3370,SCOTTSBLUFF$HYBRID-HIPS - HIGH NITROGEN$REP2$PLOT1406$ROW5$RANGE18$PHP02 X LH185,Scottsbluff,16.9,Low,75,n75,22.5,2,5,18,1116,WF9 X H95,2022-05-19,NA,81,1552.11,NA
1,22-A-1583800,Ames,0,Medium,150,4232,17.5,1,18,2,1583800,2369 X 3IIH6,2022-05-22,70,NA,NA,119.07
83,22-A-1585421,Ames,0,Medium,150,4232,17.5,2,21,20,1585421,2369 X 3IIH6,2022-05-22,61,NA,NA,137.78
4,22-A-1583804,Ames,0,Medium,150,4232,17.5,1,22,2,1583804,2369 X LH123HT,2022-05-22,66,NA,NA,77.09
87,22-A-1585425,Ames,0,Medium,150,4232,17.5,2,22,29,1585425,2369 X LH123HT,2022-05-22,61,NA,NA,133.91
16,22-A-1583819,Ames,0,Medium,150,4232,17.5,1,19,5,1583819,2369 X PHN82,2022-05-22,66,NA,NA,123.28
99,22-A-1585440,Ames,0,Medium,150,4232,17.5,2,19,20,1585440,2369 X PHN82,2022-05-22,62,NA,NA,126.3
117,22-A-1585459,Ames,0,Medium,150,4232,17.5,2,19,26,1585459,2369 X PHP02,2022-05-22,57,NA,NA,107.51
34,22-A-1583838,Ames,0,Medium,150,4232,17.5,1,20,8,1583838,2369 X PHP02,2022-05-22,53,NA,NA,126.31
56,22-A-1583861,Ames,0,Medium,150,4232,17.5,1,19,12,1583861,2369 X PHZ51,2022-05-22,68,NA,NA,111.17
137,22-A-1585482,Ames,0,Medium,150,4232,17.5,2,21,28,1585482,2369 X PHZ51,2022-05-22,73,NA,NA,109.88
44,22-A-1583848,Ames,0,Medium,150,4232,17.5,1,18,10,1583848,2FACC X 3IIH6,2022-05-22,61,NA,NA,159.05
126,22-A-1585469,Ames,0,Medium,150,4232,17.5,2,20,22,1585469,2FACC X 3IIH6,2022-05-22,62,NA,NA,119.28
55,22-A-1583859,Ames,0,Medium,150,4232,17.5,1,17,12,1583859,4N506 X 3IIH6,2022-05-22,69,NA,NA,151.66
136,22-A-1585480,Ames,0,Medium,150,4232,17.5,2,20,29,1585480,4N506 X 3IIH6,2022-05-22,69,NA,NA,132.22
67,22-A-1583872,Ames,0,Medium,150,4232,17.5,1,18,14,1583872,B105 X 3IIH6,2022-05-22,74,NA,NA,140.83
146,22-A-1585493,Ames,0,Medium,150,4232,17.5,2,20,20,1585493,B105 X 3IIH6,2022-05-22,64,NA,NA,112.23
94,22-A-1585434,Ames,0,Medium,150,4232,17.5,2,17,30,1585434,B14A X MO17,2022-05-22,59,NA,NA,193.64
11,22-A-1583813,Ames,0,Medium,150,4232,17.5,1,19,4,1583813,B14A X MO17,2022-05-22,65,NA,NA,120.53
43,22-A-1583847,Ames,0,Medium,150,4232,17.5,1,17,10,1583847,B37 X H95,2022-05-22,67,NA,NA,91.52
125,22-A-1585468,Ames,0,Medium,150,4232,17.5,2,21,21,1585468,B37 X H95,2022-05-22,66,NA,NA,40.95
39,22-A-1583843,Ames,0,Medium,150,4232,17.5,1,19,9,1583843,B37 X MO17,2022-05-22,68,NA,NA,83.59
122,22-A-1585464,Ames,0,Medium,150,4232,17.5,2,20,30,1585464,B37 X MO17,2022-05-22,71,NA,NA,110.11
9,22-A-1583810,Ames,0,Medium,150,4232,17.5,1,22,3,1583810,B37 X OH43,2022-05-22,66,NA,NA,44.04
92,22-A-1585431,Ames,0,Medium,150,4232,17.5,2,22,28,1585431,B37 X OH43,2022-05-22,69,NA,NA,47.82
0,22-A-1583799,Ames,0,Medium,150,4232,17.5,1,17,2,1583799,B73 X 3IIH6,2022-05-22,65,NA,NA,137.19
82,22-A-1585420,Ames,0,Medium,150,4232,17.5,2,19,17,1585420,B73 X 3IIH6,2022-05-22,64,NA,NA,158.58
49,22-A-1583853,Ames,0,Medium,150,4232,17.5,1,17,11,1583853,B73 X MO17,2022-05-22,62,NA,NA,136.17
130,22-A-1585474,Ames,0,Medium,150,4232,17.5,2,19,18,1585474,B73 X MO17,2022-05-22,71,NA,NA,119.39
38,22-A-1583842,Ames,0,Medium,150,4232,17.5,1,18,9,1583842,B73 X PHM49,2022-05-22,68,NA,NA,121.7
121,22-A-1585463,Ames,0,Medium,150,4232,17.5,2,22,23,1585463,B73 X PHM49,2022-05-22,61,NA,NA,97.2
86,22-A-1585424,Ames,0,Medium,150,4232,17.5,2,22,27,1585424,B73 X PHN82,2022-05-22,65,NA,NA,120.87
31,22-A-1583835,Ames,0,Medium,150,4232,17.5,1,17,8,1583835,B73 X PHZ51,2022-05-22,61,NA,NA,120.22
114,22-A-1585456,Ames,0,Medium,150,4232,17.5,2,18,25,1585456,B73 X PHZ51,2022-05-22,64,NA,NA,122.92
27,22-A-1583831,Ames,0,Medium,150,4232,17.5,1,19,7,1583831,B84 X 3IIH6,2022-05-22,64,NA,NA,104.59
110,22-A-1585452,Ames,0,Medium,150,4232,17.5,2,19,21,1585452,B84 X 3IIH6,2022-05-22,62,NA,NA,95.94
18,22-A-1583821,Ames,0,Medium,150,4232,17.5,1,21,5,1583821,F42 X MO17,2022-05-22,66,NA,NA,101.6
101,22-A-1585442,Ames,0,Medium,150,4232,17.5,2,22,18,1585442,F42 X MO17,2022-05-22,62,NA,NA,100.53
131,22-A-1585475,Ames,0,Medium,150,4232,17.5,2,17,19,1585475,F42 X OH43,2022-05-22,64,NA,NA,117.72
50,22-A-1583854,Ames,0,Medium,150,4232,17.5,1,18,11,1583854,F42 X OH43,2022-05-22,70,NA,NA,115.08
150,22-A-1585497,Ames,0,Medium,150,4232,17.5,2,21,19,1585497,HOEGEMEYER 7089 AMXT,2022-05-22,50,NA,NA,164.15
71,22-A-1583876,Ames,0,Medium,150,4232,17.5,1,22,14,1583876,HOEGEMEYER 7089 AMXT,2022-05-22,52,NA,NA,136.46
107,22-A-1585448,Ames,0,Medium,150,4232,17.5,2,20,27,1585448,HOEGEMEYER 8065RR,2022-05-22,64,NA,NA,186.23
24,22-A-1583827,Ames,0,Medium,150,4232,17.5,1,21,6,1583827,HOEGEMEYER 8065RR,2022-05-22,61,NA,NA,159.04
91,22-A-1585430,Ames,0,Medium,150,4232,17.5,2,20,21,1585430,LH123HT X 3IIH6,2022-05-22,66,NA,NA,119.96
28,22-A-1583832,Ames,0,Medium,150,4232,17.5,1,20,7,1583832,LH123HT X PHB47,2022-05-22,66,NA,NA,106.87
111,22-A-1585453,Ames,0,Medium,150,4232,17.5,2,22,26,1585453,LH123HT X PHB47,2022-05-22,69,NA,NA,105.14
6,22-A-1583806,Ames,0,Medium,150,4232,17.5,1,18,3,1583806,LH145 X LH162,2022-05-22,70,NA,NA,133.32
89,22-A-1585427,Ames,0,Medium,150,4232,17.5,2,19,29,1585427,LH145 X LH162,2022-05-22,66,NA,NA,139.7
48,22-A-1583852,Ames,0,Medium,150,4232,17.5,1,22,10,1583852,LH185 X LH145,2022-05-22,57,NA,NA,71.53
81,22-A-1583886,Ames,0,Medium,150,4232,17.5,1,20,16,1583886,LH185 X LH82,2022-05-22,56,NA,NA,140.47
160,22-A-1585507,Ames,0,Medium,150,4232,17.5,2,22,22,1585507,LH185 X LH82,2022-05-22,45,NA,NA,115.67
58,22-A-1583863,Ames,0,Medium,150,4232,17.5,1,21,12,1583863,LH185 X W606S,2022-05-22,53,NA,NA,104.49
85,22-A-1585423,Ames,0,Medium,150,4232,17.5,2,18,28,1585423,LH195 X 3IIH6,2022-05-22,64,NA,NA,173.67
3,22-A-1583802,Ames,0,Medium,150,4232,17.5,1,20,2,1583802,LH195 X 3IIH6,2022-05-22,61,NA,NA,115.09
100,22-A-1585441,Ames,0,Medium,150,4232,17.5,2,19,25,1585441,LH195 X LH123HT,2022-05-22,66,NA,NA,87.85
17,22-A-1583820,Ames,0,Medium,150,4232,17.5,1,20,5,1583820,LH195 X LH123HT,2022-05-22,66,NA,NA,108.71
60,22-A-1583865,Ames,0,Medium,150,4232,17.5,1,17,13,1583865,LH195 X LH185,2022-05-22,66,NA,NA,150.62
140,22-A-1585486,Ames,0,Medium,150,4232,17.5,2,21,25,1585486,LH195 X LH185,2022-05-22,74,NA,NA,84.88
45,22-A-1583849,Ames,0,Medium,150,4232,17.5,1,19,10,1583849,LH195 X PHM49,2022-05-22,61,NA,NA,70.54
127,22-A-1585470,Ames,0,Medium,150,4232,17.5,2,19,28,1585470,LH195 X PHM49,2022-05-22,62,NA,NA,59.58
96,22-A-1585437,Ames,0,Medium,150,4232,17.5,2,17,24,1585437,LH195 X PHZ51,2022-05-22,57,NA,NA,103.13
13,22-A-1583816,Ames,0,Medium,150,4232,17.5,1,22,4,1583816,LH195 X PHZ51,2022-05-22,71,NA,NA,104.99
118,22-A-1585460,Ames,0,Medium,150,4232,17.5,2,17,22,1585460,LH198 X PHB47,2022-05-22,57,NA,NA,138.53
35,22-A-1583839,Ames,0,Medium,150,4232,17.5,1,21,8,1583839,LH198 X PHB47,2022-05-22,61,NA,NA,69.84
37,22-A-1583841,Ames,0,Medium,150,4232,17.5,1,17,9,1583841,LH198 X PHZ51,2022-05-22,69,NA,NA,126.88
120,22-A-1585462,Ames,0,Medium,150,4232,17.5,2,18,19,1585462,LH198 X PHZ51,2022-05-22,75,NA,NA,169.91
21,22-A-1583824,Ames,0,Medium,150,4232,17.5,1,18,6,1583824,LH74 X PHM49,2022-05-22,62,NA,NA,125.07
104,22-A-1585445,Ames,0,Medium,150,4232,17.5,2,18,29,1585445,LH74 X PHM49,2022-05-22,64,NA,NA,128.95
7,22-A-1583807,Ames,0,Medium,150,4232,17.5,1,19,3,1583807,LH74 X PHN82,2022-05-22,63,NA,NA,131.3
90,22-A-1585428,Ames,0,Medium,150,4232,17.5,2,19,30,1585428,LH74 X PHN82,2022-05-22,54,NA,NA,121.82
26,22-A-1583829,Ames,0,Medium,150,4232,17.5,1,17,7,1583829,LH82 X PHB47,2022-05-22,63,NA,NA,127.16
109,22-A-1585450,Ames,0,Medium,150,4232,17.5,2,19,22,1585450,LH82 X PHB47,2022-05-22,52,NA,NA,114.01
20,22-A-1583823,Ames,0,Medium,150,4232,17.5,1,17,6,1583823,LH82 X PHJ89,2022-05-22,55,NA,NA,125.35
103,22-A-1585444,Ames,0,Medium,150,4232,17.5,2,22,21,1585444,LH82 X PHJ89,2022-05-22,55,NA,NA,99.33
113,22-A-1585455,Ames,0,Medium,150,4232,17.5,2,19,19,1585455,LH82 X W606S,2022-05-22,63,NA,NA,118.15
30,22-A-1583834,Ames,0,Medium,150,4232,17.5,1,22,7,1583834,LH82 X W606S,2022-05-22,59,NA,NA,119.92
147,22-A-1585494,Ames,0,Medium,150,4232,17.5,2,17,28,1585494,N209 X 3IIH6,2022-05-22,67,NA,NA,161.72
68,22-A-1583873,Ames,0,Medium,150,4232,17.5,1,19,14,1583873,N209 X 3IIH6,2022-05-22,70,NA,NA,130.63
14,22-A-1583817,Ames,0,Medium,150,4232,17.5,1,17,5,1583817,PHB47 X 3IIH6,2022-05-22,62,NA,NA,86.68
97,22-A-1585438,Ames,0,Medium,150,4232,17.5,2,20,23,1585438,PHB47 X 3IIH6,2022-05-22,62,NA,NA,98.63
15,22-A-1583818,Ames,0,Medium,150,4232,17.5,1,18,5,1583818,PHB47 X LH185,2022-05-22,69,NA,NA,118.12
98,22-A-1585439,Ames,0,Medium,150,4232,17.5,2,18,21,1585439,PHB47 X LH185,2022-05-22,59,NA,NA,161.72
8,22-A-1583808,Ames,0,Medium,150,4232,17.5,1,20,3,1583808,PHB47 X PHJ89,2022-05-22,68,NA,NA,91.06
95,22-A-1585435,Ames,0,Medium,150,4232,17.5,2,18,27,1585435,PHB47 X PHK56,2022-05-22,65,NA,NA,138.82
12,22-A-1583814,Ames,0,Medium,150,4232,17.5,1,20,4,1583814,PHB47 X PHK56,2022-05-22,69,NA,NA,138.47
33,22-A-1583837,Ames,0,Medium,150,4232,17.5,1,19,8,1583837,PHG39 X PHM49,2022-05-22,66,NA,NA,102.3
116,22-A-1585458,Ames,0,Medium,150,4232,17.5,2,20,28,1585458,PHG39 X PHM49,2022-05-22,61,NA,NA,141.01
61,22-A-1583866,Ames,0,Medium,150,4232,17.5,1,18,13,1583866,PHG39 X PHN82,2022-05-22,72,NA,NA,188.35
70,22-A-1583875,Ames,0,Medium,150,4232,17.5,1,21,14,1583875,PHJ40 X LH82,2022-05-22,71,NA,NA,103.9
149,22-A-1585496,Ames,0,Medium,150,4232,17.5,2,21,27,1585496,PHJ40 X LH82,2022-05-22,70,NA,NA,119.5
29,22-A-1583833,Ames,0,Medium,150,4232,17.5,1,21,7,1583833,PHK56 X 3IIH6,2022-05-22,57,NA,NA,112.84
112,22-A-1585454,Ames,0,Medium,150,4232,17.5,2,21,30,1585454,PHK56 X 3IIH6,2022-05-22,55,NA,NA,161.71
41,22-A-1583845,Ames,0,Medium,150,4232,17.5,1,21,9,1583845,PHK56 X LH145,2022-05-22,58,NA,NA,91.36
40,22-A-1583844,Ames,0,Medium,150,4232,17.5,1,20,9,1583844,PHK56 X LH185,2022-05-22,57,NA,NA,146.79
123,22-A-1585465,Ames,0,Medium,150,4232,17.5,2,20,19,1585465,PHK56 X LH185,2022-05-22,59,NA,NA,155.01
105,22-A-1585446,Ames,0,Medium,150,4232,17.5,2,17,18,1585446,PHK56 X LH198,2022-05-22,66,NA,NA,173.03
22,22-A-1583825,Ames,0,Medium,150,4232,17.5,1,19,6,1583825,PHK56 X LH198,2022-05-22,55,NA,NA,121.12
154,22-A-1585501,Ames,0,Medium,150,4232,17.5,2,17,21,1585501,PHK56 X LH82,2022-05-22,66,NA,NA,181.64
75,22-A-1583880,Ames,0,Medium,150,4232,17.5,1,20,15,1583880,PHK56 X LH82,2022-05-22,59,NA,NA,150.82
78,22-A-1583883,Ames,0,Medium,150,4232,17.5,1,17,16,1583883,PHK56 X PHJ89,2022-05-22,60,NA,NA,162.52
157,22-A-1585504,Ames,0,Medium,150,4232,17.5,2,21,22,1585504,PHK56 X PHJ89,2022-05-22,59,NA,NA,156.05
73,22-A-1583878,Ames,0,Medium,150,4232,17.5,1,18,15,1583878,PHK56 X W606S,2022-05-22,56,NA,NA,150.69
152,22-A-1585499,Ames,0,Medium,150,4232,17.5,2,22,24,1585499,PHK56 X W606S,2022-05-22,52,NA,NA,109
156,22-A-1585503,Ames,0,Medium,150,4232,17.5,2,17,29,1585503,PHK76 X 3IIH6,2022-05-22,53,NA,NA,155.41
77,22-A-1583882,Ames,0,Medium,150,4232,17.5,1,22,15,1583882,PHK76 X 3IIH6,2022-05-22,59,NA,NA,109.01
74,22-A-1583879,Ames,0,Medium,150,4232,17.5,1,19,15,1583879,PHK76 X LH145,2022-05-22,62,NA,NA,66.25
153,22-A-1585500,Ames,0,Medium,150,4232,17.5,2,19,23,1585500,PHK76 X LH145,2022-05-22,49,NA,NA,64.96
138,22-A-1585483,Ames,0,Medium,150,4232,17.5,2,19,27,1585483,PHK76 X LH198,2022-05-22,62,NA,NA,125.7
57,22-A-1583862,Ames,0,Medium,150,4232,17.5,1,20,12,1583862,PHK76 X LH198,2022-05-22,65,NA,NA,123.19
25,22-A-1583828,Ames,0,Medium,150,4232,17.5,1,22,6,1583828,PHK76 X LH82,2022-05-22,69,NA,NA,121.32
108,22-A-1585449,Ames,0,Medium,150,4232,17.5,2,22,17,1585449,PHK76 X LH82,2022-05-22,68,NA,NA,113.73
46,22-A-1583850,Ames,0,Medium,150,4232,17.5,1,20,10,1583850,PHK76 X W606S,2022-05-22,51,NA,NA,138.75
128,22-A-1585471,Ames,0,Medium,150,4232,17.5,2,22,25,1585471,PHK76 X W606S,2022-05-22,48,NA,NA,88.27
79,22-A-1583884,Ames,0,Medium,150,4232,17.5,1,18,16,1583884,PHN46 X PHB47,2022-05-22,58,NA,NA,180.16
158,22-A-1585505,Ames,0,Medium,150,4232,17.5,2,22,20,1585505,PHN46 X PHB47,2022-05-22,53,NA,NA,101.98
143,22-A-1585490,Ames,0,Medium,150,4232,17.5,2,18,26,1585490,PHN46 X PHK56,2022-05-22,47,NA,NA,146.61
64,22-A-1583869,Ames,0,Medium,150,4232,17.5,1,21,13,1583869,PHN46 X PHK56,2022-05-22,48,NA,NA,129.39
144,22-A-1585491,Ames,0,Medium,150,4232,17.5,2,18,22,1585491,PHN46 X W606S,2022-05-22,49,NA,NA,188.11
65,22-A-1583870,Ames,0,Medium,150,4232,17.5,1,22,13,1583870,PHN46 X W606S,2022-05-22,52,NA,NA,119.16
52,22-A-1583856,Ames,0,Medium,150,4232,17.5,1,20,11,1583856,PHP02 X LH145,2022-05-22,68,NA,NA,82.69
133,22-A-1585477,Ames,0,Medium,150,4232,17.5,2,21,17,1585477,PHP02 X LH145,2022-05-22,62,NA,NA,93.65
155,22-A-1585502,Ames,0,Medium,150,4232,17.5,2,17,27,1585502,PHP02 X LH185,2022-05-22,52,NA,NA,136.25
76,22-A-1583881,Ames,0,Medium,150,4232,17.5,1,21,15,1583881,PHP02 X LH185,2022-05-22,49,NA,NA,89.17
139,22-A-1585485,Ames,0,Medium,150,4232,17.5,2,17,26,1585485,PHP02 X LH198,2022-05-22,57,NA,NA,133.84
59,22-A-1583864,Ames,0,Medium,150,4232,17.5,1,22,12,1583864,PHP02 X LH198,2022-05-22,54,NA,NA,119.13
106,22-A-1585447,Ames,0,Medium,150,4232,17.5,2,18,18,1585447,PHP02 X LH82,2022-05-22,70,NA,NA,135.26
23,22-A-1583826,Ames,0,Medium,150,4232,17.5,1,20,6,1583826,PHP02 X LH82,2022-05-22,71,NA,NA,113.74
51,22-A-1583855,Ames,0,Medium,150,4232,17.5,1,19,11,1583855,PHP02 X PHB47,2022-05-22,62,NA,NA,100.53
132,22-A-1585476,Ames,0,Medium,150,4232,17.5,2,21,26,1585476,PHP02 X PHB47,2022-05-22,69,NA,NA,115.68
142,22-A-1585489,Ames,0,Medium,150,4232,17.5,2,18,23,1585489,PHP02 X PHG47,2022-05-22,50,NA,NA,135.23
63,22-A-1583868,Ames,0,Medium,150,4232,17.5,1,20,13,1583868,PHP02 X PHG47,2022-05-22,63,NA,NA,120.93
135,22-A-1585479,Ames,0,Medium,150,4232,17.5,2,18,30,1585479,PHP02 X PHJ89,2022-05-22,55,NA,NA,127.62
54,22-A-1583858,Ames,0,Medium,150,4232,17.5,1,22,11,1583858,PHP02 X PHJ89,2022-05-22,61,NA,NA,101.58
53,22-A-1583857,Ames,0,Medium,150,4232,17.5,1,21,11,1583857,PHP02 X PHK56,2022-05-22,55,NA,NA,108.31
134,22-A-1585478,Ames,0,Medium,150,4232,17.5,2,21,29,1585478,PHP02 X PHK56,2022-05-22,60,NA,NA,160.42
72,22-A-1583877,Ames,0,Medium,150,4232,17.5,1,17,15,1583877,PHP02 X PHK76,2022-05-22,58,NA,NA,145.61
151,22-A-1585498,Ames,0,Medium,150,4232,17.5,2,21,18,1585498,PHP02 X PHK76,2022-05-22,58,NA,NA,127.58
119,22-A-1585461,Ames,0,Medium,150,4232,17.5,2,18,17,1585461,PHP02 X PHN46,2022-05-22,55,NA,NA,155.95
36,22-A-1583840,Ames,0,Medium,150,4232,17.5,1,22,8,1583840,PHP02 X PHN46,2022-05-22,42,NA,NA,115.36
129,22-A-1585472,Ames,0,Medium,150,4232,17.5,2,17,25,1585472,PHP02 X W606S,2022-05-22,57,NA,NA,117.39
47,22-A-1583851,Ames,0,Medium,150,4232,17.5,1,21,10,1583851,PHP02 X W606S,2022-05-22,55,NA,NA,82.39
66,22-A-1583871,Ames,0,Medium,150,4232,17.5,1,17,14,1583871,PHT69 X 3IIH6,2022-05-22,69,NA,NA,134.69
145,22-A-1585492,Ames,0,Medium,150,4232,17.5,2,22,19,1585492,PHT69 X 3IIH6,2022-05-22,65,NA,NA,112.01
2,22-A-1583801,Ames,0,Medium,150,4232,17.5,1,19,2,1583801,PHW52 X LH185,2022-05-22,63,NA,NA,99.15
84,22-A-1585422,Ames,0,Medium,150,4232,17.5,2,21,23,1585422,PHW52 X LH185,2022-05-22,49,NA,NA,107.39
10,22-A-1583811,Ames,0,Medium,150,4232,17.5,1,17,4,1583811,PHW52 X PHM49,2022-05-22,63,NA,NA,131.93
93,22-A-1585432,Ames,0,Medium,150,4232,17.5,2,18,20,1585432,PHW52 X PHM49,2022-05-22,67,NA,NA,188.81
5,22-A-1583805,Ames,0,Medium,150,4232,17.5,1,17,3,1583805,PHW52 X PHN82,2022-05-22,64,NA,NA,155.26
88,22-A-1585426,Ames,0,Medium,150,4232,17.5,2,20,26,1585426,PHW52 X PHN82,2022-05-22,59,NA,NA,155.16
62,22-A-1583867,Ames,0,Medium,150,4232,17.5,1,19,13,1583867,PHW52 X PHZ51,2022-05-22,59,NA,NA,126.8
141,22-A-1585488,Ames,0,Medium,150,4232,17.5,2,19,24,1585488,PHW52 X PHZ51,2022-05-22,59,NA,NA,64.36
115,22-A-1585457,Ames,0,Medium,150,4232,17.5,2,17,20,1585457,PHZ51 X LH145,2022-05-22,70,NA,NA,89.17
32,22-A-1583836,Ames,0,Medium,150,4232,17.5,1,18,8,1583836,PHZ51 X LH145,2022-05-22,63,NA,NA,112.32
148,22-A-1585495,Ames,0,Medium,150,4232,17.5,2,17,23,1585495,PIONEER 1311 AMXT,2022-05-22,51,NA,NA,150.25
69,22-A-1583874,Ames,0,Medium,150,4232,17.5,1,20,14,1583874,PIONEER 1311 AMXT,2022-05-22,57,NA,NA,123.31
159,22-A-1585506,Ames,0,Medium,150,4232,17.5,2,18,24,1585506,PIONEER P0589 AMXT,2022-05-22,56,NA,NA,139.09
80,22-A-1583885,Ames,0,Medium,150,4232,17.5,1,19,16,1583885,PIONEER P0589 AMXT,2022-05-22,60,NA,NA,184.49
124,22-A-1585467,Ames,0,Medium,150,4232,17.5,2,20,17,1585467,SYNGENTA NK0760-3111,2022-05-22,68,NA,NA,166.82
42,22-A-1583846,Ames,0,Medium,150,4232,17.5,1,22,9,1583846,SYNGENTA NK0760-3111,2022-05-22,71,NA,NA,148.82
102,22-A-1585443,Ames,0,Medium,150,4232,17.5,2,20,24,1585443,WF9 X H95,2022-05-22,62,NA,NA,27.3
19,22-A-1583822,Ames,0,Medium,150,4232,17.5,1,22,5,1583822,WF9 X H95,2022-05-22,73,NA,NA,51.91
843,22-C-1585094,Crawfordsville,0,Medium,150,4353,17.5,1,42,26,1585094,2369 X 3IIH6,2022-05-11,58,NA,NA,219.6
924,22-C-1585879,Crawfordsville,0,Medium,150,4353,17.5,2,43,15,1585879,2369 X 3IIH6,2022-05-11,54,NA,NA,174.71
901,22-C-1585853,Crawfordsville,0,Medium,150,4353,17.5,2,45,17,1585853,2369 X LH123HT,2022-05-11,61,NA,NA,184.34
817,22-C-1585068,Crawfordsville,0,Medium,150,4353,17.5,1,46,20,1585068,2369 X LH123HT,2022-05-11,59,NA,NA,138.31
873,22-C-1585824,Crawfordsville,0,Medium,150,4353,17.5,1,42,32,1585824,2369 X PHN82,2022-05-11,52,NA,NA,176.64
954,22-C-1585909,Crawfordsville,0,Medium,150,4353,17.5,2,43,6,1585909,2369 X PHN82,2022-05-11,60,NA,NA,172.74
900,22-C-1585852,Crawfordsville,0,Medium,150,4353,17.5,2,44,18,1585852,2369 X PHP02,2022-05-11,68,NA,NA,152.36
816,22-C-1585067,Crawfordsville,0,Medium,150,4353,17.5,1,45,20,1585067,2369 X PHP02,2022-05-11,61,NA,NA,180.77
957,22-C-1585913,Crawfordsville,0,Medium,150,4353,17.5,2,44,3,1585913,2369 X PHZ51,2022-05-11,57,NA,NA,161.36
876,22-C-1585828,Crawfordsville,0,Medium,150,4353,17.5,1,46,32,1585828,2369 X PHZ51,2022-05-11,59,NA,NA,138.31
863,22-C-1585814,Crawfordsville,0,Medium,150,4353,17.5,1,42,30,1585814,2FACC X 3IIH6,2022-05-11,51,NA,NA,163.82
944,22-C-1585899,Crawfordsville,0,Medium,150,4353,17.5,2,43,16,1585899,2FACC X 3IIH6,2022-05-11,62,NA,NA,175.77
962,22-C-1585918,Crawfordsville,0,Medium,150,4353,17.5,2,43,9,1585918,4N506 X 3IIH6,2022-05-11,60,NA,NA,149.43
881,22-C-1585833,Crawfordsville,0,Medium,150,4353,17.5,1,46,33,1585833,4N506 X 3IIH6,2022-05-11,52,NA,NA,162.26
921,22-C-1585876,Crawfordsville,0,Medium,150,4353,17.5,2,43,3,1585876,B105 X 3IIH6,2022-05-11,68,NA,NA,172.25
840,22-C-1585091,Crawfordsville,0,Medium,150,4353,17.5,1,44,25,1585091,B105 X 3IIH6,2022-05-11,56,NA,NA,146.6
967,22-C-1585923,Crawfordsville,0,Medium,150,4353,17.5,2,45,12,1585923,B14A X MO17,2022-05-11,71,NA,NA,205.37
886,22-C-1585838,Crawfordsville,0,Medium,150,4353,17.5,1,46,34,1585838,B14A X MO17,2022-05-11,68,NA,NA,181.41
862,22-C-1585813,Crawfordsville,0,Medium,150,4353,17.5,1,46,29,1585813,B37 X H95,2022-05-11,62,NA,NA,113.11
943,22-C-1585898,Crawfordsville,0,Medium,150,4353,17.5,2,46,7,1585898,B37 X H95,2022-05-11,63,NA,NA,136.53
914,22-C-1585868,Crawfordsville,0,Medium,150,4353,17.5,2,44,13,1585868,B37 X MO17,2022-05-11,64,NA,NA,144.59
832,22-C-1585083,Crawfordsville,0,Medium,150,4353,17.5,1,46,23,1585083,B37 X MO17,2022-05-11,65,NA,NA,144.46
930,22-C-1585885,Crawfordsville,0,Medium,150,4353,17.5,2,42,17,1585885,B37 X OH43,2022-05-11,66,NA,NA,161.51
849,22-C-1585100,Crawfordsville,0,Medium,150,4353,17.5,1,43,27,1585100,B37 X OH43,2022-05-11,62,NA,NA,146.7
894,22-C-1585846,Crawfordsville,0,Medium,150,4353,17.5,1,44,36,1585846,B73 X 3IIH6,2022-05-11,67,NA,NA,166.6
974,22-C-1585931,Crawfordsville,0,Medium,150,4353,17.5,2,44,19,1585931,B73 X 3IIH6,2022-05-11,67,NA,NA,170.44
948,22-C-1585903,Crawfordsville,0,Medium,150,4353,17.5,2,45,19,1585903,B73 X MO17,2022-05-11,62,NA,NA,207.88
867,22-C-1585818,Crawfordsville,0,Medium,150,4353,17.5,1,46,30,1585818,B73 X MO17,2022-05-11,49,NA,NA,161.49
